b1,b2,b3,b4,b5,b6,b7,b8,b81,b9,b10,b11,b12,oc
0.12747,0.13499,0.16769,0.21994,0.24311,0.26345,0.28794,0.31827,0.32847,0.35506,0.45019,0.47217,0.46377,15.3
0.10259,0.11171,0.14524,0.18285,0.19489,0.20446,0.21434,0.22325,0.22584,0.23426,0.27378,0.2853,0.29141,14.4
0.12306,0.14322,0.21409,0.25421,0.25948,0.26224,0.26242,0.25948,0.25811,0.25498,0.27416,0.27612,0.27002,73.6
0.13868,0.15038,0.19548,0.25504,0.27644,0.2939,0.31268,0.33075,0.33589,0.35164,0.41476,0.43112,0.42914,7.2
0.07863,0.08082,0.09497,0.12252,0.13608,0.14839,0.16319,0.18155,0.18785,0.2084,0.28635,0.30889,0.32033,27
0.09412,0.09876,0.11752,0.14615,0.1597,0.17266,0.18923,0.20946,0.21597,0.23719,0.32471,0.35237,0.35335,27.8
0.12354,0.13256,0.16796,0.21389,0.23046,0.24446,0.26038,0.27772,0.2834,0.30193,0.38415,0.40841,0.41629,10.9
0.07779,0.08074,0.09824,0.12809,0.14038,0.15031,0.16092,0.17231,0.17599,0.18681,0.22589,0.23496,0.23774,29.8
0.12729,0.13794,0.18001,0.23851,0.2599,0.27765,0.29724,0.31696,0.3227,0.34159,0.41438,0.43541,0.44066,7.7
0.12894,0.14022,0.18034,0.23801,0.26152,0.27983,0.29909,0.31761,0.3224,0.33939,0.4056,0.42806,0.43063,4.7
0.16432,0.17644,0.21923,0.2765,0.30033,0.31937,0.33892,0.3581,0.36325,0.38089,0.44086,0.45846,0.45825,10.2
0.13652,0.14253,0.16862,0.20663,0.22177,0.23486,0.24969,0.26626,0.27152,0.28747,0.35359,0.37316,0.38256,10
0.13868,0.15035,0.19293,0.24826,0.26816,0.28438,0.30165,0.31901,0.32412,0.34033,0.40114,0.41687,0.41438,10
0.10541,0.11455,0.15011,0.19409,0.21023,0.22346,0.23774,0.25223,0.25645,0.27015,0.32825,0.34706,0.3553,11.9
0.05168,0.04782,0.05497,0.08078,0.0987,0.11871,0.14771,0.19037,0.20649,0.25433,0.35392,0.35867,0.31067,199.3
0.1146,0.12056,0.1586,0.21612,0.23692,0.25416,0.27265,0.29215,0.2984,0.31827,0.4005,0.42209,0.42521,4.3
0.04487,0.04425,0.05052,0.06519,0.07261,0.08,0.08978,0.1032,0.10819,0.12471,0.20907,0.23627,0.25125,159.8
0.09118,0.09696,0.12555,0.16936,0.18685,0.20165,0.21832,0.2373,0.24339,0.26008,0.34127,0.36652,0.37731,9.7
0.13107,0.13957,0.1739,0.22279,0.24233,0.25924,0.27797,0.29792,0.30409,0.32352,0.39355,0.41381,0.42005,5.3
0.07705,0.08054,0.10459,0.14405,0.16055,0.17426,0.19002,0.20744,0.21326,0.23206,0.31579,0.33994,0.3518,15.4
0.14876,0.16129,0.20649,0.26473,0.28569,0.30283,0.321,0.33916,0.34467,0.36158,0.42756,0.44484,0.44494,7.7
0.11026,0.1162,0.15463,0.21762,0.2421,0.26254,0.2832,0.30255,0.30811,0.32479,0.396,0.41229,0.40355,12.6
0.10678,0.1112,0.13817,0.18285,0.20352,0.22019,0.23747,0.25533,0.26074,0.27842,0.34009,0.35785,0.36467,10.2
0.11773,0.12431,0.15542,0.20403,0.22465,0.24288,0.26369,0.28655,0.2937,0.31477,0.3886,0.40776,0.4043,9
0.14269,0.15765,0.20611,0.25924,0.27906,0.29614,0.31579,0.33504,0.33986,0.35449,0.42924,0.45635,0.43944,7.1
0.13077,0.14282,0.19378,0.2584,0.2808,0.2984,0.31608,0.33167,0.33574,0.34978,0.414,0.43431,0.43063,7
0.08106,0.08272,0.09307,0.10917,0.11612,0.12272,0.13125,0.14263,0.14689,0.16192,0.2457,0.27791,0.30882,22
0.13801,0.14876,0.20583,0.27752,0.2995,0.31681,0.33435,0.34866,0.35188,0.36333,0.42914,0.45227,0.44249,7.6
0.12331,0.13527,0.18523,0.24791,0.27058,0.28867,0.30747,0.32464,0.329,0.343,0.41172,0.43251,0.42345,11.8
0.11604,0.12688,0.17318,0.23421,0.25609,0.27403,0.29302,0.31196,0.31747,0.33235,0.40729,0.42875,0.42306,9.1
0.12592,0.13474,0.17104,0.21863,0.23627,0.25165,0.26903,0.28701,0.29248,0.30967,0.37792,0.39701,0.40041,7.2
0.12474,0.13658,0.18595,0.24963,0.26971,0.28615,0.30402,0.32063,0.32524,0.34111,0.41476,0.43823,0.43873,5.7
0.11416,0.12255,0.15747,0.20673,0.22568,0.24132,0.25846,0.27695,0.28268,0.29861,0.37265,0.39255,0.39564,14.4
0.11896,0.12877,0.17278,0.23238,0.25439,0.27246,0.29154,0.30939,0.31441,0.32961,0.39301,0.40888,0.3971,11.6
0.12039,0.13098,0.17108,0.22172,0.24216,0.25948,0.279,0.29909,0.30451,0.323,0.39976,0.42364,0.41754,13.6
0.10387,0.1111,0.13797,0.1762,0.1909,0.2031,0.21632,0.23052,0.23496,0.24877,0.30213,0.31827,0.33144,12.7
0.10125,0.10937,0.14375,0.19218,0.21067,0.2262,0.24378,0.26309,0.26897,0.28458,0.36041,0.38415,0.38788,12.9
0.08947,0.09559,0.12414,0.16653,0.18374,0.19861,0.21523,0.23442,0.24066,0.26116,0.33877,0.35768,0.35424,10.3
0.09343,0.10083,0.13119,0.17366,0.18993,0.20338,0.21802,0.23442,0.23994,0.25745,0.33151,0.35197,0.36208,10.9
0.1582,0.1712,0.21498,0.27158,0.29343,0.31103,0.32961,0.34858,0.35424,0.37119,0.43371,0.44999,0.44947,8.7
0.14791,0.15765,0.19597,0.24877,0.27083,0.2888,0.30754,0.32681,0.33266,0.34946,0.41002,0.42599,0.42737,9.2
0.0626,0.0622,0.07155,0.0927,0.10433,0.1162,0.13161,0.15146,0.15831,0.17807,0.23884,0.25102,0.24655,87.7
0.12283,0.12838,0.15332,0.19579,0.21577,0.23297,0.25159,0.27177,0.2781,0.29689,0.35958,0.37818,0.39084,11.3
0.09867,0.10539,0.1408,0.19351,0.21468,0.23211,0.25044,0.27021,0.27644,0.29275,0.36183,0.37705,0.37984,10.3
0.1328,0.14662,0.1993,0.26823,0.29161,0.31003,0.32953,0.34722,0.35148,0.36804,0.43611,0.46047,0.46323,15.7
0.12918,0.14096,0.18854,0.25433,0.27861,0.29792,0.31879,0.34049,0.34722,0.36543,0.45227,0.47457,0.46935,8.6
0.12142,0.13298,0.18105,0.2478,0.27046,0.28867,0.30796,0.32674,0.3322,0.34914,0.42374,0.44443,0.44586,9
0.1058,0.11447,0.15346,0.2085,0.22946,0.24694,0.26662,0.28681,0.29228,0.30889,0.39183,0.4186,0.40851,14.1
0.11285,0.12114,0.15056,0.19548,0.21548,0.23372,0.25369,0.27454,0.28151,0.30095,0.37757,0.39546,0.37239,118
0.10151,0.10859,0.13941,0.18268,0.20142,0.21812,0.2373,0.25858,0.26497,0.28158,0.34898,0.36484,0.35027,20.5
0.13155,0.14194,0.18289,0.2401,0.262,0.27964,0.29792,0.31652,0.3224,0.34056,0.41219,0.43003,0.43281,12.7
0.08228,0.08285,0.10782,0.16474,0.19525,0.22197,0.25148,0.28373,0.29383,0.32181,0.40216,0.41995,0.41276,5.9
0.11695,0.12328,0.15549,0.20267,0.22238,0.2395,0.25882,0.28009,0.28681,0.30789,0.38265,0.40198,0.40022,7.8
0.12685,0.13973,0.19829,0.26699,0.29067,0.30867,0.32659,0.34348,0.34818,0.36058,0.43601,0.45541,0.43431,11.3
0.11519,0.12471,0.15996,0.20263,0.21878,0.23243,0.2478,0.26351,0.2681,0.28275,0.34666,0.3672,0.36915,8.8
0.10181,0.10884,0.14207,0.18544,0.20216,0.21577,0.2302,0.24277,0.24598,0.25716,0.31139,0.32787,0.32772,37.7
0.12853,0.13101,0.15304,0.20003,0.22315,0.24261,0.26345,0.28569,0.29255,0.31081,0.36,0.36966,0.36889,13.3
0.14551,0.15981,0.21429,0.28035,0.30193,0.31915,0.33713,0.35326,0.35752,0.37111,0.43271,0.44823,0.43873,7.9
0.15276,0.16827,0.22652,0.30075,0.323,0.34072,0.35925,0.3754,0.37966,0.39491,0.45562,0.47282,0.46709,5.7
0.11929,0.1263,0.15485,0.19702,0.21503,0.2284,0.24216,0.25562,0.25918,0.27183,0.31572,0.33151,0.34182,25.1
0.07609,0.07652,0.09963,0.14538,0.16638,0.18557,0.20545,0.22289,0.22777,0.24283,0.31776,0.33105,0.32681,43.5
0.08327,0.08435,0.10254,0.13788,0.15499,0.16998,0.18737,0.20821,0.21538,0.23686,0.31304,0.33189,0.3397,11.5
0.07842,0.07905,0.08964,0.11153,0.12274,0.13311,0.14595,0.16252,0.1685,0.18703,0.25823,0.27733,0.29194,42.4
0.10488,0.11089,0.13896,0.17902,0.19543,0.20994,0.22673,0.24519,0.25102,0.26897,0.3362,0.35367,0.35019,8.7
0.0895,0.09256,0.11074,0.14103,0.15467,0.16734,0.18306,0.20291,0.20985,0.23185,0.31747,0.34033,0.34746,15.6
0.11051,0.11249,0.13311,0.17041,0.18871,0.20507,0.22331,0.24389,0.25061,0.27021,0.33744,0.35555,0.36838,12.2
0.06312,0.06209,0.08368,0.12001,0.13621,0.15198,0.16761,0.17853,0.18138,0.19449,0.31747,0.33651,0.33729,30.4
0.10799,0.11277,0.14207,0.18668,0.20635,0.22382,0.24423,0.26767,0.27536,0.2995,0.38441,0.40281,0.39409,9.2
0.10002,0.10627,0.13499,0.17771,0.19579,0.21159,0.22983,0.24992,0.25615,0.27555,0.35132,0.37291,0.37188,12.4
0.12939,0.13986,0.17853,0.23126,0.25252,0.27021,0.2892,0.30818,0.31362,0.3306,0.39673,0.41649,0.41305,8.9
0.1382,0.1499,0.19925,0.27064,0.29573,0.31572,0.33659,0.35653,0.36224,0.38072,0.45113,0.47185,0.47457,16.5
0.17943,0.19625,0.2482,0.31521,0.34033,0.36033,0.38124,0.40077,0.40579,0.42325,0.48261,0.50026,0.49579,10.6
0.12797,0.14012,0.19107,0.25363,0.27428,0.2906,0.30761,0.323,0.32704,0.34127,0.41058,0.43391,0.43712,6.4
0.11397,0.12272,0.15678,0.19463,0.20678,0.21548,0.22418,0.23153,0.23345,0.23999,0.2704,0.27893,0.27868,35.9
0.08373,0.08929,0.12201,0.17073,0.18871,0.2031,0.21802,0.23469,0.24021,0.25574,0.32554,0.34159,0.34834,13.6
0.08354,0.08578,0.10829,0.14713,0.16391,0.17902,0.19606,0.21449,0.22039,0.23928,0.32307,0.34166,0.34159,18.4
0.07723,0.08048,0.10086,0.13699,0.15421,0.16834,0.18332,0.19888,0.20342,0.21868,0.27102,0.28582,0.28967,23.7
0.12131,0.13372,0.18664,0.25439,0.27657,0.29444,0.3129,0.32999,0.33473,0.34826,0.41581,0.43431,0.42599,11.4
0.05056,0.04865,0.05419,0.07018,0.08026,0.09147,0.10755,0.13032,0.13874,0.16346,0.23378,0.24797,0.24171,141.6
0.09245,0.0948,0.11184,0.14498,0.16106,0.17515,0.19116,0.2113,0.21827,0.23703,0.31196,0.32976,0.34229,19.6
0.09741,0.10127,0.12598,0.17006,0.19015,0.20783,0.22704,0.24889,0.25592,0.27454,0.34443,0.36124,0.37342,6.5
0.10219,0.11179,0.15314,0.20635,0.22367,0.23736,0.25212,0.26742,0.27233,0.2882,0.35768,0.37636,0.37984,7.4
0.09865,0.10212,0.12927,0.17547,0.19561,0.21404,0.23632,0.26363,0.27277,0.29813,0.3921,0.41002,0.40318,11.4
0.07943,0.07967,0.09484,0.13146,0.15038,0.1668,0.18569,0.20951,0.21772,0.23999,0.32218,0.34096,0.35035,16.9
0.12829,0.14106,0.19204,0.25651,0.27695,0.29343,0.31103,0.32704,0.33144,0.34618,0.41457,0.43531,0.43251,9.8
0.10165,0.11094,0.14662,0.19302,0.21038,0.22563,0.24344,0.262,0.26755,0.28477,0.36158,0.38054,0.35294,21.1
0.12583,0.13864,0.19196,0.26164,0.28655,0.30598,0.32606,0.34538,0.35059,0.36408,0.44035,0.46185,0.44514,12.8
0.10765,0.11437,0.14471,0.18446,0.20031,0.2134,0.22704,0.24094,0.24536,0.25775,0.30796,0.3196,0.31739,8.6
0.10546,0.11275,0.14378,0.18923,0.2084,0.22372,0.23983,0.25757,0.26339,0.28067,0.34874,0.36711,0.37008,18.9
0.13546,0.14168,0.16889,0.21439,0.23453,0.2513,0.26909,0.28993,0.29676,0.31347,0.37584,0.38913,0.39346,7.6
0.127,0.13636,0.17669,0.23297,0.25527,0.27359,0.29268,0.31225,0.31791,0.33197,0.39337,0.40579,0.39346,11.4
0.16218,0.17832,0.24244,0.3233,0.34842,0.36652,0.38388,0.39884,0.40281,0.41343,0.47195,0.48562,0.47643,16.6
0.12601,0.13421,0.17394,0.23388,0.25692,0.27644,0.29785,0.31974,0.32629,0.34602,0.41515,0.43072,0.42024,6.2
0.14652,0.15999,0.20521,0.2587,0.27855,0.29471,0.31196,0.32915,0.33396,0.34995,0.41305,0.43222,0.43033,7.6
0.09621,0.10167,0.12642,0.16776,0.1885,0.2074,0.22993,0.25763,0.26613,0.28767,0.37308,0.39564,0.38905,22.5
0.08813,0.08995,0.10852,0.14575,0.16527,0.18184,0.20026,0.22192,0.2293,0.24871,0.31952,0.33527,0.33861,49.4
0.16062,0.1747,0.22172,0.28477,0.30775,0.32614,0.3453,0.364,0.36932,0.38601,0.44978,0.46644,0.4673,9.5
0.16092,0.17346,0.21777,0.2758,0.29888,0.31747,0.33698,0.35612,0.36149,0.37888,0.44116,0.45835,0.45604,10
0.11337,0.1234,0.16877,0.22434,0.24581,0.264,0.28405,0.30402,0.30939,0.32817,0.40682,0.43013,0.41908,9.4
0.09506,0.10271,0.13684,0.18531,0.20272,0.21682,0.23233,0.25073,0.25692,0.27473,0.35719,0.37679,0.38362,10.1
0.11679,0.12927,0.17681,0.23966,0.26122,0.27829,0.29641,0.31391,0.31893,0.33527,0.40701,0.42766,0.4257,8.5
0.08482,0.08884,0.11561,0.15918,0.17803,0.19364,0.21077,0.22993,0.23632,0.25398,0.33128,0.34938,0.35229,6.2
0.0813,0.08724,0.11008,0.14054,0.15094,0.15922,0.16807,0.17873,0.18239,0.19213,0.23939,0.25194,0.26589,11.3
0.05591,0.05539,0.06528,0.08559,0.09596,0.10632,0.11965,0.13759,0.14405,0.16297,0.24066,0.25775,0.26291,48.3
0.11962,0.12975,0.17382,0.23442,0.25704,0.27542,0.29492,0.31318,0.31813,0.33366,0.40253,0.42345,0.41677,12.6
0.12351,0.13225,0.17438,0.23829,0.26749,0.29087,0.31477,0.33783,0.34364,0.36316,0.43904,0.46452,0.45667,14.7
0.13047,0.14411,0.19797,0.25858,0.279,0.29526,0.31225,0.3284,0.3332,0.3485,0.41324,0.43172,0.43441,16.4
0.09154,0.09743,0.11899,0.14815,0.15951,0.1692,0.18026,0.19346,0.19802,0.21301,0.27695,0.29676,0.31623,11.9
0.12688,0.13268,0.16928,0.22925,0.25769,0.27836,0.29813,0.31637,0.32114,0.33466,0.39039,0.40514,0.3921,28.1
0.1129,0.12036,0.15704,0.21483,0.23966,0.25978,0.28151,0.3036,0.30953,0.33029,0.40964,0.43451,0.42697,18.2
0.17084,0.18552,0.23094,0.28794,0.30839,0.32456,0.34159,0.35876,0.36375,0.37914,0.43742,0.45394,0.45646,8.6
0.10462,0.10755,0.14269,0.19797,0.22361,0.24395,0.26315,0.28164,0.28708,0.30068,0.35876,0.36906,0.36872,30.3
0.12257,0.13421,0.18001,0.24016,0.26002,0.27606,0.29397,0.31405,0.32063,0.33845,0.41879,0.43642,0.44106,11.8
0.11566,0.12073,0.15118,0.19824,0.21963,0.2361,0.25322,0.27052,0.27568,0.29302,0.35826,0.37827,0.38976,13
0.07969,0.08155,0.09572,0.11973,0.13014,0.14006,0.15293,0.17033,0.17685,0.19911,0.30634,0.33535,0.34578,45
0.10671,0.11495,0.15603,0.21518,0.23599,0.25246,0.27015,0.2882,0.29356,0.3074,0.37119,0.38468,0.38177,17.7
0.09548,0.10009,0.12328,0.16259,0.18034,0.19548,0.21242,0.23185,0.23818,0.25912,0.34332,0.36966,0.3869,15.2
0.04674,0.04428,0.05022,0.07003,0.08281,0.09627,0.11431,0.13896,0.14794,0.17434,0.24826,0.26212,0.2538,341.3
0.11765,0.12662,0.1731,0.23889,0.26418,0.28353,0.30297,0.32114,0.32636,0.34229,0.41219,0.42697,0.41257,18.3
0.1219,0.13317,0.18836,0.25427,0.27631,0.29383,0.31246,0.32674,0.33014,0.34293,0.41106,0.42835,0.412,43
0.09526,0.1038,0.14067,0.18617,0.20012,0.21159,0.22454,0.23922,0.24434,0.262,0.34866,0.37256,0.3815,8.2
0.07995,0.08344,0.10361,0.13769,0.15293,0.16646,0.18184,0.19985,0.20568,0.2209,0.27669,0.28774,0.28688,47.3
0.10242,0.10852,0.14086,0.1891,0.20994,0.22782,0.24746,0.26773,0.27365,0.29363,0.36754,0.3877,0.38265,14.3
0.08391,0.08686,0.1038,0.13317,0.14618,0.15816,0.1729,0.19077,0.19665,0.21637,0.29662,0.3207,0.33266,24.6
0.10967,0.11706,0.14914,0.20012,0.21903,0.23367,0.24871,0.26297,0.26705,0.2799,0.33297,0.34826,0.35506,34.5
0.16106,0.17709,0.23523,0.30711,0.33212,0.35148,0.37119,0.38931,0.39428,0.40935,0.46677,0.48161,0.46313,21.3
0.11125,0.12229,0.16626,0.21852,0.23534,0.24894,0.26345,0.27797,0.28262,0.29573,0.3514,0.36299,0.36033,10.9
0.10646,0.117,0.15915,0.21252,0.23014,0.24417,0.25942,0.27669,0.28229,0.29771,0.37145,0.38931,0.39765,13.5
0.09788,0.10686,0.14645,0.20096,0.21999,0.2354,0.25258,0.27146,0.27778,0.29874,0.39364,0.41879,0.42044,13.9
0.11071,0.11593,0.14962,0.1962,0.21257,0.226,0.24082,0.25763,0.26339,0.2821,0.3683,0.38967,0.39147,16.1
0.09904,0.10772,0.14555,0.19943,0.21868,0.23442,0.25148,0.26903,0.27447,0.29242,0.37025,0.3921,0.39783,12.6
0.07075,0.0701,0.08257,0.11102,0.13041,0.14856,0.16842,0.18889,0.19476,0.21164,0.25692,0.27089,0.27511,83
0.13431,0.14565,0.19387,0.2587,0.28067,0.29874,0.31857,0.33994,0.3465,0.36333,0.44096,0.45846,0.45719,10.4
0.09888,0.10575,0.13797,0.1878,0.20763,0.22418,0.24233,0.26194,0.26798,0.2884,0.36341,0.38256,0.38054,8.1
0.12422,0.13693,0.19521,0.26761,0.29141,0.31046,0.3306,0.34818,0.35278,0.36898,0.44751,0.46979,0.4574,12.6
0.15682,0.17061,0.21538,0.26977,0.28854,0.30297,0.31754,0.33113,0.33497,0.34714,0.3921,0.40402,0.40041,27.9
0.13518,0.14312,0.17386,0.21868,0.23768,0.25345,0.27021,0.28907,0.29492,0.31074,0.36804,0.3808,0.37809,8.1
0.12485,0.1374,0.18893,0.25392,0.27887,0.29833,0.31849,0.33667,0.34072,0.35653,0.43441,0.46387,0.45941,11.7
0.07677,0.07674,0.09009,0.1182,0.13348,0.14818,0.16596,0.18763,0.19498,0.21772,0.29758,0.31827,0.33098,15.7
0.13487,0.14398,0.17935,0.2293,0.2486,0.26418,0.28054,0.29888,0.30451,0.31835,0.37662,0.38958,0.39355,7.1
0.14491,0.16092,0.22075,0.30193,0.32689,0.3473,0.37,0.39111,0.39701,0.41524,0.49227,0.51192,0.51121,9.1
0.1475,0.16044,0.20783,0.26779,0.2906,0.30882,0.32802,0.34858,0.35473,0.37008,0.43873,0.45467,0.45175,12.6
0.16293,0.17571,0.24344,0.32041,0.34356,0.36183,0.38001,0.39409,0.39756,0.4103,0.4737,0.48742,0.46548,24
0.10009,0.10814,0.13887,0.18247,0.19866,0.21159,0.22532,0.23999,0.24474,0.25936,0.31769,0.3332,0.34411,13.3
0.09603,0.09687,0.11249,0.14534,0.16293,0.17803,0.19378,0.2113,0.21697,0.23115,0.27868,0.28907,0.29765,36.7
0.08985,0.09489,0.1421,0.21345,0.23616,0.25427,0.27102,0.28451,0.2884,0.30158,0.39537,0.41191,0.39646,5.7
0.07218,0.07253,0.09028,0.12915,0.14747,0.16482,0.18629,0.21335,0.22269,0.25363,0.37601,0.40504,0.4017,44.8
0.11243,0.12485,0.18147,0.24244,0.26303,0.28113,0.30234,0.32151,0.32591,0.34387,0.43752,0.46548,0.44906,14.3
0.09198,0.09371,0.11452,0.15406,0.17207,0.18893,0.20994,0.23801,0.24803,0.27669,0.37966,0.39829,0.40087,6.9
0.04053,0.03686,0.04203,0.06331,0.07761,0.09333,0.11466,0.14415,0.15488,0.18599,0.26607,0.27977,0.26835,450.7
0.12269,0.13614,0.18681,0.25375,0.27593,0.29302,0.31146,0.3284,0.33266,0.34946,0.42325,0.44658,0.44269,10.2
0.09124,0.09779,0.12173,0.15711,0.17144,0.18378,0.19674,0.21086,0.21558,0.22798,0.27171,0.28281,0.29194,8.7
0.14501,0.15805,0.20263,0.26218,0.28412,0.30186,0.32129,0.34104,0.34666,0.3661,0.43974,0.46206,0.46741,7.8
0.09863,0.10619,0.13265,0.15977,0.16866,0.17583,0.18327,0.19103,0.19355,0.20035,0.23115,0.23823,0.24127,21.5
0.12095,0.13357,0.1962,0.26026,0.27983,0.29532,0.31089,0.32561,0.32984,0.34419,0.42875,0.45134,0.43063,3.2
0.12103,0.12891,0.16044,0.20941,0.22983,0.24677,0.26485,0.28405,0.2898,0.30867,0.37351,0.39382,0.40551,8.1
0.12942,0.14116,0.18659,0.24769,0.26891,0.28569,0.30276,0.31842,0.32248,0.33775,0.39664,0.41524,0.41773,5.6
0.08511,0.08768,0.10832,0.14191,0.15794,0.17286,0.19099,0.21385,0.22146,0.243,0.33274,0.35392,0.35678,14.5
0.13817,0.15353,0.21444,0.29054,0.31456,0.3332,0.35302,0.37171,0.37722,0.39637,0.4804,0.50073,0.49363,12.4
0.12243,0.1324,0.18038,0.24923,0.27283,0.2908,0.30896,0.32479,0.329,0.3419,0.40514,0.4217,0.414,19
0.14757,0.16527,0.23928,0.32456,0.34962,0.36932,0.38833,0.40402,0.40841,0.42121,0.48173,0.49591,0.48641,11.7
0.1072,0.11601,0.1601,0.22141,0.24429,0.26309,0.28288,0.3043,0.31124,0.33274,0.42286,0.44596,0.44351,4.9
0.10233,0.11043,0.15038,0.20999,0.23153,0.2486,0.26632,0.2832,0.288,0.30346,0.37308,0.39274,0.39482,8.9
0.14365,0.15146,0.19925,0.25972,0.28164,0.29909,0.31732,0.33297,0.3369,0.3493,0.40607,0.41735,0.39802,50.6
0.15087,0.16237,0.20212,0.25206,0.27077,0.2851,0.29964,0.31506,0.32011,0.3332,0.38806,0.40309,0.4141,18.5
0.11995,0.1332,0.18205,0.2327,0.24837,0.26122,0.27504,0.2898,0.29383,0.30507,0.37446,0.39528,0.38459,7.2
0.12003,0.12918,0.171,0.23025,0.25119,0.2686,0.2882,0.3096,0.31615,0.33343,0.40794,0.4215,0.41172,6.2
0.08449,0.08684,0.10646,0.1389,0.15399,0.16796,0.18484,0.20512,0.21179,0.23426,0.31937,0.34056,0.34324,14.5
0.10144,0.10539,0.13002,0.17587,0.19898,0.21868,0.24005,0.26297,0.26984,0.291,0.35678,0.37549,0.38142,15.6
0.14428,0.15428,0.19112,0.24564,0.26853,0.28767,0.30832,0.32946,0.33551,0.35408,0.41553,0.43311,0.43321,11.5
0.05022,0.04882,0.05363,0.06574,0.07377,0.08266,0.09489,0.11163,0.11779,0.13709,0.20893,0.22631,0.22814,145.8
0.10005,0.10962,0.15467,0.22014,0.24038,0.25657,0.27473,0.29221,0.2973,0.31405,0.39373,0.41629,0.41572,8.1
0.12537,0.13344,0.16293,0.20535,0.22202,0.23588,0.25078,0.26724,0.27221,0.2851,0.33674,0.3497,0.35465,9.3
0.11572,0.12238,0.15346,0.2031,0.22418,0.24194,0.26134,0.28242,0.28854,0.30402,0.36249,0.37627,0.37017,16.9
0.10602,0.11087,0.13608,0.1782,0.19661,0.21301,0.23195,0.25416,0.2611,0.27964,0.34634,0.36041,0.35736,32.2
0.09901,0.10224,0.12537,0.16259,0.18134,0.1998,0.22392,0.25539,0.26601,0.29992,0.41124,0.43772,0.43132,13.4
0.08744,0.09012,0.1094,0.14103,0.15664,0.17128,0.18941,0.21286,0.22085,0.24378,0.33853,0.36,0.35752,16.5
0.13164,0.14256,0.18365,0.24082,0.26152,0.27829,0.29628,0.31463,0.32026,0.33806,0.40411,0.42131,0.42267,6.6
0.11272,0.12359,0.16485,0.22162,0.2416,0.25763,0.27473,0.29356,0.29957,0.3163,0.3894,0.40691,0.41419,9.9
0.11413,0.12283,0.16546,0.21913,0.23676,0.25096,0.2662,0.2821,0.28734,0.30444,0.38159,0.40161,0.40486,13.7
0.14191,0.15251,0.18963,0.24311,0.26418,0.28177,0.30109,0.32077,0.32636,0.34467,0.40794,0.42678,0.42934,8.5
0.10568,0.11076,0.13665,0.18336,0.20573,0.22449,0.24468,0.26613,0.27271,0.29343,0.36534,0.38637,0.39391,12.7
0.08923,0.09763,0.13715,0.18715,0.20333,0.21617,0.22993,0.24479,0.24992,0.26687,0.3473,0.36661,0.36821,11.3
0.09959,0.10832,0.14259,0.18574,0.20045,0.21247,0.22542,0.239,0.24344,0.25586,0.31038,0.32531,0.33551,8.2
0.10588,0.11665,0.15823,0.21429,0.23372,0.24894,0.26509,0.28048,0.28477,0.30054,0.36517,0.38495,0.39174,8.7
0.12874,0.13932,0.18047,0.23955,0.26206,0.28138,0.30374,0.32802,0.3352,0.35958,0.44679,0.47044,0.47359,9.1
0.08572,0.09114,0.11866,0.16025,0.1775,0.19196,0.20744,0.22491,0.23067,0.2474,0.30882,0.32004,0.31674,24.2
0.11668,0.12434,0.15816,0.19647,0.21028,0.22044,0.23073,0.23977,0.24216,0.24998,0.2892,0.30151,0.30818,41.8
0.16244,0.18009,0.24288,0.3193,0.34277,0.36108,0.37984,0.3971,0.40216,0.41629,0.4761,0.49091,0.49136,9.6
0.08553,0.08798,0.10508,0.13549,0.14969,0.16285,0.17861,0.19765,0.20413,0.22315,0.29168,0.30479,0.29607,67
0.09091,0.09827,0.13703,0.19315,0.21223,0.22714,0.24238,0.25805,0.26309,0.28003,0.35801,0.37757,0.37205,8.9
0.1325,0.14945,0.2283,0.31572,0.34033,0.36008,0.37914,0.39391,0.39783,0.41058,0.4761,0.49261,0.4794,7.9
0.06601,0.06676,0.07651,0.0948,0.10392,0.11264,0.12377,0.13823,0.14338,0.15996,0.22459,0.24071,0.24216,121.6
0.15198,0.16811,0.22725,0.30158,0.32509,0.34348,0.36258,0.38019,0.38521,0.40151,0.46774,0.48373,0.48018,8.5
0.1332,0.14757,0.20003,0.26915,0.29208,0.31031,0.32999,0.34986,0.3562,0.37584,0.45835,0.47962,0.4854,10.7
0.16846,0.18408,0.23812,0.30903,0.33427,0.35359,0.37342,0.39228,0.39792,0.41486,0.48173,0.49911,0.50292,10
0.11402,0.12112,0.15251,0.19866,0.21607,0.23105,0.24826,0.26816,0.27454,0.29262,0.37196,0.39255,0.39518,15.3
0.1474,0.15985,0.20559,0.26662,0.28761,0.30444,0.323,0.34206,0.34746,0.36216,0.42384,0.43692,0.4254,8.6
0.11353,0.1154,0.1325,0.16376,0.17803,0.19094,0.20616,0.22351,0.22914,0.2453,0.30598,0.32063,0.32055,68.6
0.10264,0.1078,0.13474,0.17968,0.19939,0.21677,0.23686,0.25984,0.26705,0.2906,0.37051,0.39111,0.38619,9.5
0.1409,0.15125,0.19597,0.259,0.27977,0.29621,0.31412,0.33205,0.33752,0.35473,0.42825,0.44751,0.45446,6.7
0.14272,0.15675,0.20768,0.27746,0.30234,0.32278,0.34491,0.3661,0.37179,0.39147,0.46377,0.48518,0.4844,10.4
0.10162,0.10708,0.13599,0.18302,0.20394,0.22238,0.24328,0.26638,0.27378,0.29499,0.38045,0.39939,0.39319,31.9
